;hirkod;hirkod_post
34940;14868722;15495975.0
34941;14645111;15568913.0
34942;14617910;14990636.0
34943;14603341;15531007.0
34944;14596779;15351544.0
34945;14584821;15633310.0
34946;14577718;15386920.0
34947;14443151;15048958.0
34948;14383974;15684425.0
34949;13989715;10715149.0
34950;13939563;15248238.0
34951;13931078;15248264.0
34952;13839947;15320855.0
34953;13720090;15283730.0
34954;13252332;15338136.0
34955;13248171;15258837.0
34956;13194118;15267413.0
34957;12537727;15325668.0
34958;12500110;15350625.0
34959;10522730;15258949.0
34960;9051646;15319414.0
34961;5440448;15547960.0
34962;15660662;15359909.0
34963;15651467;15501804.0
34964;15672775;15394828.0
34965;15618670;15397024.0
34966;15620253;15677895.0
34967;15094701;15512633.0
34968;15143656;14863843.0
34969;15460880;15640455.0
34970;15617766;15488609.0
34971;15671207;15504166.0
34972;15661304;14515565.0
34973;15566045;15559052.0
34974;15563076;15574816.0
34975;15552699;15313989.0
34976;15548113;15514674.0
34977;15548050;15573679.0
34978;15544392;15546450.0
34979;15509001;15553120.0
34980;15499841;15552912.0
34981;15289364;15430765.0
34982;15284856;15552728.0
34983;15280537;15662859.0
34984;15184173;15662826.0
34985;15143492;15552921.0
34986;15055906;15573727.0
34987;14901332;14333746.0
34988;14970656;15513415.0
34989;14949350;15555036.0
34990;14948477;15543047.0
34991;14907625;15437437.0
34992;14889134;15543948.0
34993;14880200;15536911.0
34994;14868386;15524567.0
34995;14050163;15673851.0
34996;15682571;15513214.0
34997;15678582;15507351.0
34998;15662959;15587276.0
34999;15130547;15359927.0
35000;14415747;15577650.0
35001;15686311;15495356.0
35002;15686179;15604327.0
35003;15681337;15693554.0
35004;15673282;15504531.0
35005;15671870;15216643.0
35006;15654460;15512829.0
35007;15635688;15555276.0
35008;15630489;15512593.0
35009;15617075;15129544.0
35010;15591419;15565642.0
35011;15580947;15156023.0
35012;15558523;15591844.0
35013;15546949;15490454.0
35014;15546399;15237143.0
35015;15534429;15576232.0
35016;15523955;15465471.0
35017;15505449;15557683.0
35018;15489979;15499070.0
35019;15463535;15102903.0
35020;15095754;15529507.0
35021;15054849;15448071.0
35022;15018506;14696098.0
35023;14815375;15593160.0
35024;14750871;15635570.0
35025;14666283;15386835.0
35026;14542985;15316686.0
35027;14470202;14976116.0
35028;15680443;15658528.0
35029;15675072;15478383.0
35030;15673222;15315976.0
35031;15668590;15543019.0
35032;15644511;14907625.0
35033;15637664;15610491.0
35034;15616920;15610123.0
35035;15616859;14804398.0
35036;15603077;15462867.0
35037;15556572;15283047.0
35038;15477473;15447658.0
35039;15472930;14792357.0
35040;15454780;15286601.0
35041;15421870;15345555.0
35042;15400485;14169961.0
35043;15368889;14100576.0
35044;15354942;15286619.0
35045;15353834;15286608.0
35046;15189686;15416077.0
35047;15142561;15433901.0
35048;15125318;15315795.0
35049;14972979;15399439.0
35050;14910936;15662802.0
35051;13716480;15578283.0
35052;12128084;15621522.0
35053;15037090;15627431.0
35054;14924419;15587201.0
35055;15539525;15376868.0
35056;15229452;15456840.0
35057;15496232;15474379.0
35058;15549037;15537264.0
35059;15673524;15616525.0
35060;15661118;15304609.0
35061;15583520;15092928.0
35062;15536231;15409649.0
35063;15334310;15301752.0
35064;14532052;15284762.0
35065;15536591;15611017.0
35066;15577457;15651337.0
35067;15204255;15521866.0
35068;15310279;15316306.0
35069;15281663;15551851.0
35070;15113870;15377132.0
35071;15606338;15509262.0
35072;15677820;15385290.0
35073;15175007;15619770.0
35074;15681415;14792323.0
35075;15364275;15513139.0
35076;15334712;15526865.0
35077;15234521;15595803.0
35078;15178937;15682645.0
35079;14423958;15682608.0
35080;13087524;15111735.0
35081;15662802;15579060.0
35082;14755381;15543920.0
35083;15628412;15520654.0
35084;15545852;15580060.0
35085;14931808;15567597.0
35086;15606386;15350574.0
35087;15670743;15429698.0
35088;14972808;15385220.0
35089;15665936;15637892.0
35090;14496768;15637842.0
35091;15541309;14901491.0
35092;14808085;15573159.0
35093;15629419;15036330.0
35094;14663022;15380407.0
35095;15636117;14968487.0
35096;15630994;15398644.0
35097;15627855;10176011.0
35098;15507615;15332601.0
35099;15210415;15187542.0
35100;15210394;14127315.0
35101;15586386;15375693.0
35102;15366580;15468266.0
35103;15677577;15660585.0
35104;15611789;15019951.0
35105;15357433;15404133.0
35106;14976623;15140371.0
35107;14976604;15398682.0
35108;15567432;15340289.0
35109;15536166;15398585.0
35110;15531534;14647605.0
35111;15516169;15398251.0
35112;15398713;15444831.0
35113;15192568;15551280.0
35114;15175547;15443958.0
35115;14181336;15682224.0
35116;15475221;15564195.0
35117;15447791;15611905.0
35118;15684048;15651555.0
35119;15650214;15513078.0
35120;15618363;15373312.0
35121;15610576;15610579.0
35122;15600213;15639837.0
35123;15244229;15724413.0
35124;14987541;14935424.0
35125;14794410;15395898.0
35126;14652913;15543603.0
35127;14463405;15543627.0
35128;14982159;15718979.0
35129;15064037;15484880.0
35130;15518527;15554236.0
35131;15087010;15504571.0
35132;14766908;15060450.0
35133;13998503;15592189.0
35134;15232516;15458943.0
35135;15339751;14695956.0
35136;15655114;15542952.0
35137;15533743;15336279.0
35138;15296975;15134147.0
35139;15512690;15294810.0
35140;13837340;15071224.0
35141;15651992;15317978.0
35142;15517070;15113455.0
35143;15186727;15239133.0
35144;15509525;15294807.0
35145;14983033;15331909.0
35146;15675336;15190249.0
35147;15668877;15267576.0
35148;15613845;15417458.0
35149;15581014;15395788.0
35150;15566624;15267494.0
35151;15536169;15529348.0
35152;15528308;15573479.0
35153;15507648;15376528.0
35154;15471956;15547235.0
35155;15457578;15325171.0
35156;15443226;15481202.0
35157;15438661;15493097.0
35158;15400749;15657976.0
35159;15302064;14082839.0
35160;15282252;15567095.0
35161;15266878;15348094.0
35162;15606916;15376469.0
35163;15567093;14982614.0
35164;15548800;14982570.0
35165;15518703;14761211.0
35166;15512949;15647967.0
35167;15497224;14339452.0
35168;14227667;15646711.0
35169;15580889;15344871.0
35170;15683479;14082863.0
35171;15577067;15646741.0
35172;15181602;15368771.0
35173;15369366;15647944.0
35174;15443900;14597019.0
35175;15546687;15652773.0
35176;15399119;15056423.0
35177;14356157;15679643.0
35178;14259265;15692018.0
35179;15658037;15544311.0
35180;15655206;15704558.0
35181;15345455;15674976.0
35182;14971508;15662917.0
35183;14844728;15662911.0
35184;15365522;15590032.0
35185;15427083;15005813.0
35186;15600122;15400544.0
35187;15504804;15384354.0
35188;15423715;15549457.0
35189;15688431;15485731.0
35190;15607410;15458737.0
35191;15607373;15669696.0
35192;13846546;15601850.0
35193;15675371;15624229.0
35194;15619886;15661153.0
35195;15615219;15621679.0
35196;15612884;15359053.0
35197;15611366;15387914.0
35198;15158059;15523904.0
35199;15514349;15537041.0
35200;15471939;15217357.0
35201;15461201;15599503.0
35202;15311794;15587137.0
35203;15311744;15171056.0
35204;14886104;15418743.0
35205;14679510;15151364.0
35206;14329337;15395024.0
35207;12100731;14494229.0
35208;15661033;15329322.0
35209;15072876;15387152.0
35210;15680232;15506994.0
35211;15647434;14155377.0
35212;15479306;15389738.0
35213;15355879;15677812.0
35214;15202923;15684935.0
35215;15019425;15065600.0
35216;15447935;14996363.0
35217;15091844;15361719.0
35218;15072503;15312195.0
35219;14357883;15616970.0
35220;15023364;15086474.0
35221;15303556;15539544.0
35222;15551363;15526556.0
35223;14484565;15235844.0
35224;15658146;15551426.0
35225;15658105;15629445.0
35226;15572243;15629419.0
35227;15472877;15685110.0
35228;14273858;15398126.0
35229;15580077;15681499.0
35230;15648754;15470453.0
35231;15593160;15722205.0
35232;15543721;15587307.0
35233;15370203;15587348.0
35234;15284937;15508101.0
35235;14620863;15464102.0
35236;15522124;15391594.0
35237;14534894;15414845.0
35238;15674108;15604290.0
35239;15521745;15663888.0
35240;15312694;15397604.0
35241;15504722;15725932.0
35242;14002823;15600318.0
35243;15600562;15181644.0
35244;15673358;15681583.0
35245;15129495;15163216.0
35246;14949538;15178651.0
35247;15691287;15561500.0
35248;15686398;15677065.0
35249;15678322;15398131.0
35250;15675151;15398610.0
35251;15669925;15413983.0
35252;15662078;15604630.0
35253;15660132;15387204.0
35254;15655712;15387231.0
35255;15648853;15398639.0
35256;15646621;15443314.0
35257;15637634;15677029.0
35258;15636620;15613636.0
35259;15636608;15636082.0
35260;15636585;15090391.0
35261;15633574;15425297.0
35262;15625171;15046990.0
35263;15595644;15089481.0
35264;15595177;15089493.0
35265;15590218;15654873.0
35266;15586646;15159547.0
35267;15577511;14987355.0
35268;14831380;15509381.0
35269;15572622;15506875.0
35270;15559230;15639086.0
35271;15546384;15613467.0
35272;15536987;15376872.0
35273;15534447;15613803.0
35274;15531531;15294264.0
35275;15516714;15456268.0
35276;15512443;13508700.0
35277;15510515;15532003.0
35278;15397487;15393451.0
35279;15394635;13488275.0
35280;15385796;15496751.0
35281;15333160;15482102.0
35282;15321100;15420018.0
35283;15312737;15535892.0
35284;15306178;15421729.0
35285;15300503;15641136.0
35286;15294316;15019602.0
35287;15139001;15552437.0
35288;15121341;15072263.0
35289;15120553;15570282.0
35290;15120469;15253086.0
35291;15082893;15509053.0
35292;15006126;15185428.0
35293;14925656;15396170.0
35294;14636250;15681320.0
35295;14635587;15258981.0
35296;14590913;15628903.0
35297;14550954;15262283.0
35298;14509679;15262661.0
35299;13405863;15422691.0
35300;13253856;15651721.0
35301;15621514;15109385.0
35302;15658908;15379239.0
35303;15601159;15444575.0
35304;15266750;15331693.0
35305;15597147;15503330.0
35306;14536802;15674861.0
35307;15548641;15425691.0
35308;15314182;15335688.0
35309;15652115;15261040.0
35310;15623165;15371041.0
35311;15599607;15325786.0
35312;15531460;15203415.0
35313;15509426;15637038.0
35314;15483506;15617926.0
35315;15455961;6630246.0
35316;15442087;15328198.0
35317;15427347;15454145.0
35318;15401877;15631295.0
35319;15382953;15374828.0
35320;15333821;15469938.0
35321;15295651;15447036.0
35322;15206738;15348908.0
35323;15041489;15136614.0
35324;14921006;14704857.0
35325;14578545;15304841.0
35326;14631384;15448124.0
35327;14604576;15666623.0
35328;15357580;15497411.0
35329;15133679;15642009.0
35330;15654372;15168768.0
35331;15650045;15652894.0
35332;15649967;15358350.0
35333;15343189;15367061.0
35334;14838947;14528751.0
35335;15690218;15526690.0
35336;15677185;15666290.0
35337;15671063;15543359.0
35338;15670446;15583357.0
35339;15668353;15349890.0
35340;15666337;14464273.0
35341;15648372;15558104.0
35342;15646228;15409434.0
35343;15637297;15400967.0
35344;15636554;15407245.0
35345;15634564;12369325.0
35346;15633359;15680220.0
35347;15597095;15401964.0
35348;15502031;15005504.0
35349;15440338;15407034.0
35350;15414221;15495791.0
35351;15320020;15384083.0
35352;15306180;15367365.0
35353;15302220;15388312.0
35354;15248114;14944813.0
35355;15187733;14479430.0
35356;15072899;14442826.0
35357;15036006;15486950.0
35358;15027982;15552576.0
35359;15000074;15647733.0
35360;14994558;15563157.0
35361;14975834;15357211.0
35362;14973211;15519240.0
35363;14972757;14631062.0
35364;14730811;14482206.0
35365;14694973;15086597.0
35366;14242194;15647757.0
35367;13974835;15650198.0
35368;13406723;15616880.0
35369;13000130;15616920.0
35370;7357333;15616859.0
35371;14976386;15357433.0
35372;15306276;15385796.0
35373;14244248;15616659.0
35374;15312445;15673223.0
35375;15289053;15535682.0
35376;14873413;14054056.0
35377;15586927;15410860.0
35378;15566188;15662391.0
35379;15617610;15277677.0
35380;15384058;15277663.0
35381;15092254;15277636.0
35382;15533806;15277576.0
35383;15320263;15277503.0
35384;14216124;15276034.0
35385;15492499;15275999.0
35386;15568817;15275443.0
35387;15510432;15275171.0
35388;15119169;15275115.0
35389;15519841;15275096.0
35390;14971004;15275027.0
35391;15664492;15259389.0
35392;15463447;15259272.0
35393;15680202;14792179.0
35394;15662170;14465497.0
35395;15638209;14245824.0
35396;15635070;14255676.0
35397;15620311;14254257.0
35398;15619977;14250297.0
35399;15618925;14118452.0
35400;15611666;14118294.0
35401;15593130;14118263.0
35402;15574872;14116884.0
35403;15566135;14116421.0
35404;15559924;14112034.0
35405;15523216;15432179.0
35406;15474076;15383403.0
35407;15455914;14954474.0
35408;15448278;15440345.0
35409;15018586;14464858.0
35410;14911104;15059344.0
35411;14788288;14277860.0
35412;12925136;15611383.0
35413;15463141;15622741.0
35414;15660302;15587594.0
35415;15682218;15587517.0
35416;15195468;15611211.0
35417;14930849;15587599.0
35418;10020826;15587617.0
35419;15181147;15613814.0
35420;15086872;15611441.0
35421;15084266;15242519.0
35422;14972589;15266413.0
35423;14786579;15182005.0
35424;14669194;15266439.0
35425;14387558;15040680.0
35426;15661414;15239157.0
35427;15483419;15456036.0
35428;14730372;15456189.0
35429;15547461;15486038.0
35430;15306165;15209483.0
35431;15377132;15557668.0
35432;15616610;15706000.0
35433;15456269;15674884.0
35434;15302059;15479246.0
35435;14471402;15504825.0
35436;15686347;15504787.0
35437;15677546;15504793.0
35438;15670476;15504804.0
35439;15659356;15504812.0
35440;15512011;15392055.0
35441;15111735;15272627.0
35442;14944187;15359443.0
35443;15487164;15359596.0
35444;15322305;15359469.0
35445;15043264;15360299.0
35446;13962228;15360176.0
35447;15618473;15388320.0
35448;15473181;15324398.0
35449;14916937;15362521.0
35450;15550789;15111831.0
35451;15429570;15067329.0
35452;15310713;15493599.0
35453;14463242;15552609.0
35454;15677725;15455351.0
35455;15646674;14922423.0
35456;15633267;15599203.0
35457;15620337;14819188.0
35458;15559233;15291035.0
35459;15497839;15397595.0
35460;15479411;15291157.0
35461;15471945;15349473.0
35462;15393361;15676964.0
35463;15253569;15676992.0
35464;15055940;15609904.0
35465;15068491;15533917.0
35466;14723247;15510023.0
35467;13708307;14640622.0
35468;15653619;15360914.0
35469;15479215;15360433.0
35470;15113975;15360572.0
35471;14977260;15361738.0
35472;14849553;15361684.0
35473;15606557;15415538.0
35474;15689047;14925097.0
35475;15621508;14892182.0
35476;15616022;14892129.0
35477;15516980;14892059.0
35478;15458854;14562492.0
35479;15423067;14562407.0
35480;15312663;14995591.0
35481;15312481;15359385.0
35482;15207091;15587288.0
35483;15186236;15677820.0
35484;15140876;15677577.0
35485;15092289;15284459.0
35486;15092133;15550782.0
35487;14359662;15006655.0
35488;15131411;15481003.0
35489;15389937;14526693.0
35490;15312872;15226136.0
35491;15613574;15041175.0
35492;15484445;15218440.0
35493;15091708;15218465.0
35494;14982298;15471648.0
35495;14982255;15417276.0
35496;15634661;14978745.0
35497;15504234;15562885.0
35498;15462277;15674457.0
35499;15290104;15484936.0
35500;15290097;15539622.0
35501;15278930;15664362.0
35502;15675401;15565273.0
35503;15653922;15488662.0
35504;15613814;15179376.0
35505;15596927;15537985.0
35506;15529230;15658326.0
35507;15503704;15131851.0
35508;15477328;15327678.0
35509;15462416;14207219.0
35510;15418438;15404898.0
35511;15400175;15337914.0
35512;14854734;15555411.0
35513;14467596;15499807.0
35514;15516935;15388199.0
35515;14946098;14963667.0
35516;15385821;15551188.0
35517;15591005;15556336.0
35518;15657040;15417504.0
35519;15678690;15487284.0
35520;15641123;15556009.0
35521;15625243;15679434.0
35522;15625214;15657836.0
35523;15577906;15662825.0
35524;15572769;15544253.0
35525;15513450;15684445.0
35526;15400120;15578382.0
35527;15347077;15548405.0
35528;15158149;15395274.0
35529;15087609;15562244.0
35530;15007435;15266921.0
35531;14976658;15551440.0
35532;14952764;15685626.0
35533;14838552;15576849.0
35534;14569967;15280814.0
35535;15170991;14847982.0
35536;15620443;15560014.0
35537;15618051;15537340.0
35538;15599581;15346641.0
35539;15596474;15428336.0
35540;15590584;15552854.0
35541;15585348;15684926.0
35542;15636387;15647613.0
35543;15231030;15586795.0
35544;15650764;15489751.0
35545;15635740;15576498.0
35546;15549622;15272228.0
35547;15338818;14777480.0
35548;15332312;15532298.0
35549;15289590;14894667.0
35550;15655601;15340632.0
35551;15497711;15554181.0
35552;15391743;14913829.0
35553;15425861;15174060.0
35554;15234064;15172686.0
35555;15190737;15571369.0
35556;13838263;15674019.0
35557;15683992;15480752.0
35558;14546978;15199607.0
35559;15483960;15511863.0
35560;15014714;14635646.0
35561;14494779;15329151.0
35562;15288918;15516087.0
35563;15010534;15640899.0
35564;14849754;15133949.0
35565;15306409;15478552.0
35566;14976640;15159783.0
35567;14127826;14964805.0
35568;15635928;15524132.0
35569;15546946;15626941.0
35570;15495987;15391641.0
35571;15414538;15455440.0
35572;15342897;15431442.0
35573;15338470;15496862.0
35574;15332080;15657393.0
35575;15307644;15408862.0
35576;15286733;15236464.0
35577;15227625;15495659.0
35578;14984029;15232770.0
35579;14956785;10506621.0
35580;14854247;15635010.0
35581;14766419;15549382.0
35582;14724915;15263348.0
35583;14184276;15385521.0
35584;12966214;14980176.0
35585;15590126;15617935.0
35586;15605053;15423185.0
35587;15598806;15260361.0
35588;15597070;13884260.0
35589;14909093;13686050.0
35590;15687357;15407941.0
35591;15674253;15403898.0
35592;15669654;15271592.0
35593;15647289;15498923.0
35594;15581028;15265437.0
35595;15577675;15413350.0
35596;15565823;15673470.0
35597;15522982;15415635.0
35598;15498345;15544058.0
35599;15471136;15278654.0
35600;15401829;15250816.0
35601;15377710;15073306.0
35602;15287038;15524686.0
35603;15155336;15578143.0
35604;15108293;15647638.0
35605;15090087;15574453.0
35606;15086870;15386119.0
35607;15074579;15233141.0
35608;15055541;15163456.0
35609;14670937;15346073.0
35610;14551590;15416439.0
35611;13338350;15342986.0
35612;13256864;15372701.0
35613;15508177;15256822.0
35614;15669332;15413948.0
35615;15402045;15309703.0
35616;15479610;15387390.0
35617;15596044;15566616.0
35618;15054898;15197761.0
35619;15548733;15568198.0
35620;15616659;15418553.0
35621;15361182;15467984.0
35622;14872539;15539278.0
35623;15533490;15575297.0
35624;14192761;15391185.0
35625;15662240;15477803.0
35626;15421150;15650892.0
35627;15508280;15670593.0
35628;15609862;15649465.0
35629;15518467;15644813.0
35630;15433458;15353994.0
35631;15474013;15672141.0
35632;15622522;15573211.0
35633;15566142;15656311.0
35634;15504812;15656186.0
35635;15688769;15612065.0
35636;15688745;15652214.0
35637;15683467;15457465.0
35638;15683311;15668263.0
35639;15680513;15418724.0
35640;15679387;15386850.0
35641;15672315;14295438.0
35642;15589338;15364891.0
35643;15655103;14811267.0
35644;15654429;15289980.0
35645;15652272;15190531.0
35646;15649253;14887839.0
35647;15647108;15288996.0
35648;15645724;15406979.0
35649;15645512;14173071.0
35650;15642805;15679437.0
35651;15641878;15386167.0
35652;15633426;15299394.0
35653;15633009;15657714.0
35654;15632658;14815308.0
35655;15618038;15549628.0
35656;15611175;15525796.0
35657;15609827;15579085.0
35658;15609716;15518200.0
35659;15585815;15155491.0
35660;15586620;15687186.0
35661;15586590;15546610.0
35662;15579815;15546645.0
35663;15579686;15336545.0
35664;15579571;15198164.0
35665;15579375;15392430.0
35666;15578341;15359735.0
35667;15287065;15370606.0
35668;15575712;15525741.0
35669;15543785;15574015.0
35670;15543442;15501806.0
35671;15539422;15564659.0
35672;15537738;15542278.0
35673;15537344;15521005.0
35674;15534653;15485976.0
35675;15507221;15250443.0
35676;15505617;15528404.0
35677;15489835;15627781.0
35678;15485137;15681880.0
35679;15485086;15496175.0
35680;15478846;15665319.0
35681;15483403;14624341.0
35682;15482137;14370646.0
35683;15477422;15444918.0
35684;15473313;15538489.0
35685;15472874;15574106.0
35686;15459890;15390984.0
35687;15459122;15625062.0
35688;15453577;15228102.0
35689;15452816;15629675.0
35690;15368623;14673180.0
35691;15368059;15270502.0
35692;15362285;15324005.0
35693;15355326;15323685.0
35694;15350559;15323731.0
35695;15345105;15323830.0
35696;15339459;15560711.0
35697;15339282;15354438.0
35698;15337124;15471551.0
35699;15337018;15668392.0
35700;15329451;14894164.0
35701;15314481;15618520.0
35702;15306555;15526907.0
35703;15306384;15662262.0
35704;15289971;14607279.0
35705;15289461;13852577.0
35706;15288556;15413808.0
35707;15280627;15486278.0
35708;15275749;15551978.0
35709;15235374;15418590.0
35710;15227689;15433085.0
35711;15194861;15601625.0
35712;15194599;15513817.0
35713;15180021;15679229.0
35714;15178795;15320448.0
35715;15101826;15541834.0
35716;15101210;15565982.0
35717;15063086;15636558.0
35718;15054714;15530691.0
35719;15034091;15626885.0
35720;15026237;15193626.0
35721;15020561;15386302.0
35722;14981083;15314120.0
35723;14976433;15607901.0
35724;14944232;15596564.0
35725;14933940;15548686.0
35726;14928992;15001051.0
35727;14925762;14376294.0
35728;14887254;14317950.0
35729;14886956;15619884.0
35730;14856948;15551561.0
35731;14840764;15066334.0
35732;14593249;15329311.0
35733;14575479;15460795.0
35734;14559937;15175269.0
35735;14523951;15572576.0
35736;14504329;15480718.0
35737;14411851;15630961.0
35738;14288563;15636117.0
35739;14146014;15630994.0
35740;14015726;15627855.0
35741;13835020;15662579.0
35742;13766514;15287273.0
35743;13507472;15287451.0
35744;13470138;15570659.0
35745;12984594;15324342.0
35746;15484480;15394663.0
35747;15611770;15539125.0
35748;15004394;15556404.0
35749;15671709;15460286.0
35750;15578294;15382840.0
35751;15013342;15274100.0
35752;15455959;15606989.0
35753;15412365;15104844.0
35754;15649210;13845899.0
35755;15624810;15522725.0
35756;15622708;15631471.0
35757;15622692;14978631.0
35758;15595899;14922350.0
35759;15593925;15554431.0
35760;15580741;15403886.0
35761;15579120;15333381.0
35762;15578710;15393359.0
35763;15512936;15389434.0
35764;15509594;15179147.0
35765;15507500;15423498.0
35766;15493231;15128269.0
35767;15419910;15362630.0
35768;15306028;15252862.0
35769;15181017;15493612.0
35770;15155735;15539596.0
35771;15130133;15565818.0
35772;14832476;15529974.0
35773;14814970;15647230.0
35774;14492254;15225554.0
35775;13543470;15590275.0
35776;12858986;15227428.0
35777;15690591;15525270.0
35778;15666517;15480754.0
35779;15619768;15592022.0
35780;15677595;13068299.0
35781;15642432;15595146.0
35782;15626579;15683706.0
35783;15624609;15678866.0
35784;15548893;14988894.0
35785;15519393;15331896.0
35786;15462213;15281965.0
35787;15226841;15425660.0
35788;15225888;15422930.0
35789;15031829;15342180.0
35790;14971195;14151541.0
35791;14882448;15102758.0
35792;14766834;15554737.0
35793;14751483;15498010.0
35794;13859657;15683237.0
35795;13657148;15420200.0
35796;13152285;15383314.0
35797;15392067;15408549.0
35798;14807974;15292541.0
35799;15674126;15351199.0
35800;15091813;15549401.0
35801;14999978;15673001.0
35802;14984938;15633511.0
35803;15286675;15642883.0
35804;15303386;15294670.0
35805;15120698;15619087.0
35806;14964965;15210362.0
35807;14805466;15554233.0
35808;15675482;15352247.0
35809;15615679;13826033.0
35810;15440891;15676161.0
35811;15384364;15189013.0
35812;14974473;15300800.0
35813;15643683;14653869.0
35814;15631785;15602741.0
35815;15589658;15321962.0
35816;15516744;15682526.0
35817;15503277;15638051.0
35818;15466533;15564777.0
35819;15423779;15426074.0
35820;15490905;15440230.0
35821;15314834;15548257.0
35822;15314804;15369165.0
35823;15310958;15281710.0
35824;15537964;15394771.0
35825;15516562;15403753.0
35826;15507005;15407442.0
35827;15643670;14046579.0
35828;15305943;14389843.0
35829;15305421;14389679.0
35830;14977923;14365546.0
35831;14438196;14365420.0
35832;15475084;14389916.0
35833;15465393;15500100.0
35834;15600097;15605214.0
35835;15685387;15605211.0
35836;15671008;15563095.0
35837;15646655;15629615.0
35838;15629924;15430030.0
35839;13828742;15626384.0
35840;12484946;15553669.0
35841;15541739;15669276.0
35842;15664661;15614788.0
35843;15685110;15563108.0
35844;15658799;14355170.0
35845;15635849;13961935.0
35846;15628958;15487164.0
35847;15598939;13962228.0
35848;15590790;14389872.0
35849;15548128;15678389.0
35850;15484167;15629052.0
35851;15482267;15617776.0
35852;15194463;15520398.0
35853;14364910;15443717.0
35854;15633306;15726272.0
35855;15600267;15552875.0
35856;15620616;15723978.0
35857;15610491;15556834.0
35858;15562851;14552057.0
35859;15656896;15614374.0
35860;15631523;15289036.0
35861;15628601;14539185.0
35862;15094298;15683584.0
35863;15686878;15611366.0
35864;14961282;15613390.0
35865;15674247;15613316.0
35866;15624497;15543923.0
35867;15675420;15098835.0
35868;15667687;15399769.0
35869;15632842;15404697.0
35870;15145478;15590341.0
35871;14010998;15614255.0
35872;15414945;15559889.0
35873;15367884;15500419.0
35874;15301214;15643720.0
35875;15688084;15615663.0
35876;15633264;15504991.0
35877;15576063;15311760.0
35878;15287273;15410922.0
35879;15001112;15324038.0
35880;15576256;15324084.0
35881;15590158;15324214.0
35882;15077085;15324233.0
35883;15635137;15324186.0
35884;14935658;15324298.0
35885;15615680;15324274.0
35886;15550900;14582639.0
35887;15551708;14603344.0
35888;15397604;14582585.0
35889;15015204;15589029.0
35890;15396568;15611617.0
35891;15642676;15611789.0
35892;15624503;15664492.0
35893;15614256;15611666.0
35894;15487914;15615679.0
35895;15311936;15615680.0
35896;15418000;15623533.0
35897;15687105;15725917.0
35898;15637372;15606916.0
35899;15282587;15512949.0
35900;15666927;15397503.0
35901;15631562;15386285.0
35902;15303633;15288331.0
35903;15662742;15613845.0
35904;15590794;15621775.0
35905;15655585;15613179.0
35906;15205032;15520437.0
35907;15539408;15428644.0
35908;15237051;15235100.0
35909;15675460;15632842.0
35910;15671090;15405156.0
35911;15670177;15109313.0
35912;15662130;15326171.0
35913;15660803;15405938.0
35914;15655963;15647014.0
35915;15648863;14764866.0
35916;15646644;15321568.0
35917;15610102;15683632.0
35918;15600173;15239543.0
35919;15595159;15335983.0
35920;15571865;15664265.0
35921;15567869;15356475.0
35922;15547374;15408555.0
35923;15544396;15287542.0
35924;15532003;15025640.0
35925;15504991;15455964.0
35926;15503315;15511727.0
35927;15488845;15434047.0
35928;15480592;15319426.0
35929;15472737;15398659.0
35930;15355706;15332129.0
35931;15398341;15368447.0
35932;15345029;15484314.0
35933;15275368;15575776.0
35934;15241096;15172783.0
35935;15219684;15047495.0
35936;15170177;15158974.0
35937;15144659;15203050.0
35938;15088086;15203002.0
35939;14892895;15554891.0
35940;14824151;15389754.0
35941;14714242;15460520.0
35942;14552057;15507631.0
35943;14380494;15560134.0
35944;13872351;15354172.0
35945;12918958;15442697.0
35946;10779303;15565765.0
35947;15624541;15550540.0
35948;15684738;15035734.0
35949;15669277;15523130.0
35950;15619574;15545988.0
35951;15614622;15419036.0
35952;15568649;15481169.0
35953;15568613;15220589.0
35954;15518341;14841995.0
35955;15512943;15674159.0
35956;15347297;15287930.0
35957;15479472;15523474.0
35958;15428105;15324868.0
35959;15419286;15367599.0
35960;15217349;15673171.0
35961;14464637;15546758.0
35962;14316149;15198382.0
35963;15232160;15625013.0
35964;15172388;15335977.0
35965;15154039;15381790.0
35966;14527016;15306212.0
35967;15685468;15316235.0
35968;15682062;15398511.0
35969;15667306;15314850.0
35970;15658683;14597956.0
35971;15656739;15335018.0
35972;15647366;15420198.0
35973;15645399;15082479.0
35974;15645250;14725637.0
35975;15622530;14709936.0
35976;15621008;14661440.0
35977;15601457;15124964.0
35978;15504777;15185890.0
35979;15503735;15566567.0
35980;15502110;15348034.0
35981;15493749;14761752.0
35982;15488620;15407083.0
35983;15467755;15591756.0
35984;15455695;15520165.0
35985;15441427;15501559.0
35986;15314265;15596963.0
35987;15304929;15512299.0
35988;15201174;15330320.0
35989;15156023;15401453.0
35990;15124642;15517364.0
35991;15068927;13806156.0
35992;15043335;15594678.0
35993;14994415;15284230.0
35994;14589197;15357991.0
35995;14281697;15675663.0
35996;14052901;15571363.0
35997;13674405;15528299.0
35998;13355288;15620945.0
35999;13229663;15419999.0
36000;10665932;15566598.0
36001;15578283;15639278.0
36002;15447658;15638380.0
36003;15679179;15536741.0
36004;15507147;15370712.0
36005;14987040;15639112.0
36006;15543538;15649319.0
36007;15542951;15637964.0
36008;15684085;15629433.0
36009;15677262;15621454.0
36010;14547060;15543386.0
36011;15675627;15489127.0
36012;15670047;15388588.0
36013;15651954;15086629.0
36014;15677765;15415126.0
